Date,VIX Index,OVX Index,MOVE Index,DXY Curncy,FDTR Index,FDFD Index,GT10 Govt,GDP CQOQ Index,BENWUSGC Index,GDGCAFJP Index,STLNENIC Index,NAPMPMI Index,SPX Index,ES1 Index,MXWO Index
01/09/1988,#N/A N/A,#N/A N/A,124.5,98.38,8.25,#N/A N/A,9.245,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,258.35,#N/A N/A,422.69
02/09/1988,#N/A N/A,#N/A N/A,121.22,97.57,8.25,#N/A N/A,9.004,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,264.48,#N/A N/A,427.08
05/09/1988,#N/A N/A,#N/A N/A,121.22,97.57,8.25,#N/A N/A,9.004,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,264.48,#N/A N/A,430.99
06/09/1988,#N/A N/A,#N/A N/A,121.21,97.04,8.25,#N/A N/A,8.994,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,265.59,#N/A N/A,433.12
07/09/1988,#N/A N/A,#N/A N/A,121.3,96.89,8.25,#N/A N/A,9.004,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,265.87,#N/A N/A,436.55
08/09/1988,#N/A N/A,#N/A N/A,120.73,97.1,8.25,#N/A N/A,8.961,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,265.88,#N/A N/A,437
09/09/1988,#N/A N/A,#N/A N/A,120.14,97.27,8.25,#N/A N/A,8.913,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,266.84,#N/A N/A,437.52
12/09/1988,#N/A N/A,#N/A N/A,120.7,97.03,8.25,#N/A N/A,8.951,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,266.47,#N/A N/A,437.82
13/09/1988,#N/A N/A,#N/A N/A,120.16,97.23,8.25,#N/A N/A,8.917,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,267.43,#N/A N/A,440.46
14/09/1988,#N/A N/A,#N/A N/A,119.59,98.11,8.25,#N/A N/A,8.875,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,269.31,#N/A N/A,439.68
15/09/1988,#N/A N/A,#N/A N/A,120.11,98.03,8.25,#N/A N/A,8.908,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,268.13,#N/A N/A,440.14
16/09/1988,#N/A N/A,#N/A N/A,120.25,97.96,8.25,#N/A N/A,8.926,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,270.65,#N/A N/A,441.56
19/09/1988,#N/A N/A,#N/A N/A,109.13,97.75,8.25,#N/A N/A,8.969,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,268.82,#N/A N/A,441.66
20/09/1988,#N/A N/A,#N/A N/A,106.31,97.72,8.25,#N/A N/A,8.94,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,269.73,#N/A N/A,439.81
21/09/1988,#N/A N/A,#N/A N/A,106.21,98.02,8.25,#N/A N/A,8.916,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,270.16,#N/A N/A,440.36
22/09/1988,#N/A N/A,#N/A N/A,103.96,98.25,8.25,#N/A N/A,8.954,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,269.18,#N/A N/A,438.37
23/09/1988,#N/A N/A,#N/A N/A,105.47,98.19,8.25,#N/A N/A,8.959,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,269.76,#N/A N/A,438.64
26/09/1988,#N/A N/A,#N/A N/A,103.36,98.34,8.25,#N/A N/A,9.002,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,268.88,#N/A N/A,436.52
27/09/1988,#N/A N/A,#N/A N/A,104.82,98.25,8.25,#N/A N/A,9.04,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,268.26,#N/A N/A,439.15
28/09/1988,#N/A N/A,#N/A N/A,102.94,98.09,8.25,#N/A N/A,9.002,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,269.08,#N/A N/A,441.8
29/09/1988,#N/A N/A,#N/A N/A,104.1,98.26,8.25,#N/A N/A,8.935,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,272.59,#N/A N/A,444.58
30/09/1988,#N/A N/A,#N/A N/A,107.87,97.7,8.25,#N/A N/A,8.935,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,271.91,#N/A N/A,446.17
03/10/1988,#N/A N/A,#N/A N/A,104.48,97.32,8.25,#N/A N/A,8.835,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,271.38,#N/A N/A,445.04
04/10/1988,#N/A N/A,#N/A N/A,104.07,97.41,8.25,#N/A N/A,8.849,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,270.62,#N/A N/A,446.01
05/10/1988,#N/A N/A,#N/A N/A,105.37,97.45,8.25,#N/A N/A,8.849,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,271.86,#N/A N/A,445.21
06/10/1988,#N/A N/A,#N/A N/A,104.71,97.55,8.25,#N/A N/A,8.844,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,272.39,#N/A N/A,443.89
07/10/1988,#N/A N/A,#N/A N/A,103.36,97.35,8.25,#N/A N/A,8.688,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,278.07,#N/A N/A,448.63
10/10/1988,#N/A N/A,#N/A N/A,103.36,96.87,8.25,#N/A N/A,8.688,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,278.24,#N/A N/A,451.23
11/10/1988,#N/A N/A,#N/A N/A,105.98,96.74,8.25,#N/A N/A,8.744,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,277.93,#N/A N/A,454.3
12/10/1988,#N/A N/A,#N/A N/A,107.17,95.75,8.25,#N/A N/A,8.801,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,273.98,#N/A N/A,454.59
13/10/1988,#N/A N/A,#N/A N/A,101.54,94.82,8.25,#N/A N/A,8.81,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,275.22,#N/A N/A,458.5
14/10/1988,#N/A N/A,#N/A N/A,101.27,94.36,8.25,#N/A N/A,8.805,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,275.5,#N/A N/A,461.4
17/10/1988,#N/A N/A,#N/A N/A,98.94,94.54,8.25,#N/A N/A,8.781,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,276.41,#N/A N/A,463.29
18/10/1988,#N/A N/A,#N/A N/A,102.92,94.6,8.25,#N/A N/A,8.753,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,279.38,#N/A N/A,463.88
19/10/1988,#N/A N/A,#N/A N/A,99.05,94.66,8.25,#N/A N/A,8.809,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,276.97,#N/A N/A,464.19
20/10/1988,#N/A N/A,#N/A N/A,99.95,94.1,8.25,#N/A N/A,8.786,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,282.88,#N/A N/A,468.78
21/10/1988,#N/A N/A,#N/A N/A,104.44,93.35,8.25,#N/A N/A,8.814,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,283.66,#N/A N/A,470.98
24/10/1988,#N/A N/A,#N/A N/A,100.21,93.96,8.25,#N/A N/A,8.814,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,282.28,#N/A N/A,468.11
25/10/1988,#N/A N/A,#N/A N/A,99.69,93.85,8.25,#N/A N/A,8.814,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,282.38,#N/A N/A,468.89
26/10/1988,#N/A N/A,#N/A N/A,97.94,93.18,8.25,#N/A N/A,8.78,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,281.38,#N/A N/A,471.76
27/10/1988,#N/A N/A,#N/A N/A,98.25,93.26,8.25,#N/A N/A,8.71,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,277.28,#N/A N/A,470.98
28/10/1988,#N/A N/A,#N/A N/A,98.41,92.99,8.25,#N/A N/A,8.686,2.4,#N/A N/A,#N/A N/A,#N/A N/A,54.5,278.53,#N/A N/A,471.48
31/10/1988,#N/A N/A,#N/A N/A,97.87,93.67,8.25,#N/A N/A,8.644,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,278.97,#N/A N/A,475.07
01/11/1988,#N/A N/A,#N/A N/A,98.31,93.42,8.25,#N/A N/A,8.686,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,279.06,#N/A N/A,474.06
02/11/1988,#N/A N/A,#N/A N/A,98.59,92.99,8.25,#N/A N/A,8.714,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,279.06,#N/A N/A,474.88
03/11/1988,#N/A N/A,#N/A N/A,97.91,93.17,8.25,#N/A N/A,8.648,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,279.2,#N/A N/A,475.77
04/11/1988,#N/A N/A,#N/A N/A,100.17,93.73,8.25,#N/A N/A,8.841,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,276.31,#N/A N/A,471.21
07/11/1988,#N/A N/A,#N/A N/A,103.36,93.26,8.25,#N/A N/A,8.903,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,273.93,#N/A N/A,468.84
08/11/1988,#N/A N/A,#N/A N/A,104.06,93.76,8.25,#N/A N/A,8.869,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,275.15,#N/A N/A,470.96
09/11/1988,#N/A N/A,#N/A N/A,104.23,92.59,8.25,#N/A N/A,8.927,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,273.33,#N/A N/A,474.9
10/11/1988,#N/A N/A,#N/A N/A,103.21,92.18,8.25,#N/A N/A,8.891,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,273.69,#N/A N/A,476.28
11/11/1988,#N/A N/A,#N/A N/A,103.21,91.52,8.25,#N/A N/A,8.891,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,267.92,#N/A N/A,478.95
14/11/1988,#N/A N/A,#N/A N/A,109.2,91.91,8.25,#N/A N/A,8.9,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,267.72,#N/A N/A,476.09
15/11/1988,#N/A N/A,#N/A N/A,108.64,91.75,8.25,#N/A N/A,8.92,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,268.34,#N/A N/A,478.92
16/11/1988,#N/A N/A,#N/A N/A,104.18,90.61,8.25,#N/A N/A,9.006,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,263.82,#N/A N/A,478.61
17/11/1988,#N/A N/A,#N/A N/A,107.23,90.83,8.25,#N/A N/A,9.084,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,264.6,#N/A N/A,479.31
18/11/1988,#N/A N/A,#N/A N/A,107.51,91.43,8.25,#N/A N/A,9.035,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,266.47,#N/A N/A,481.57
21/11/1988,#N/A N/A,#N/A N/A,104.51,90.83,8.25,#N/A N/A,9.035,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,266.22,#N/A N/A,484.29
22/11/1988,#N/A N/A,#N/A N/A,102.06,90.37,8.38,#N/A N/A,9.059,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,267.21,#N/A N/A,486.99
23/11/1988,#N/A N/A,#N/A N/A,96.93,90.23,8.38,#N/A N/A,9.079,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,269,#N/A N/A,489.85
24/11/1988,#N/A N/A,#N/A N/A,96.93,90.23,8.38,#N/A N/A,9.079,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,269,#N/A N/A,491.09
25/11/1988,#N/A N/A,#N/A N/A,100.06,90.15,8.38,#N/A N/A,9.166,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,267.23,#N/A N/A,488.84
28/11/1988,#N/A N/A,#N/A N/A,98.23,90.93,8.38,#N/A N/A,9.157,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,268.64,#N/A N/A,482.94
29/11/1988,#N/A N/A,#N/A N/A,97.26,90.65,8.38,#N/A N/A,9.132,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.4,270.91,#N/A N/A,487.84
30/11/1988,#N/A N/A,#N/A N/A,93.15,90.5,8.38,#N/A N/A,9.054,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,273.7,#N/A N/A,490.8
01/12/1988,#N/A N/A,#N/A N/A,95.68,90.55,8.38,#N/A N/A,9.01,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,272.49,#N/A N/A,490.85
02/12/1988,#N/A N/A,#N/A N/A,95.93,90.11,8.38,#N/A N/A,9.157,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,271.81,#N/A N/A,488.49
05/12/1988,#N/A N/A,#N/A N/A,96.04,90.2,8.38,#N/A N/A,9.112,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,274.93,#N/A N/A,492.19
06/12/1988,#N/A N/A,#N/A N/A,105.81,90.78,8.38,#N/A N/A,8.923,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.59,#N/A N/A,493.81
07/12/1988,#N/A N/A,#N/A N/A,111.3,91.9,8.38,#N/A N/A,8.986,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,278.13,#N/A N/A,493
08/12/1988,#N/A N/A,#N/A N/A,111.2,90.9,8.38,#N/A N/A,9.024,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,276.57,#N/A N/A,491.72
09/12/1988,#N/A N/A,#N/A N/A,111.32,90.94,8.38,#N/A N/A,9.083,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.03,#N/A N/A,492.45
12/12/1988,#N/A N/A,#N/A N/A,110.88,91.17,8.38,#N/A N/A,9.078,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,276.52,#N/A N/A,489.93
13/12/1988,#N/A N/A,#N/A N/A,110.53,91.61,8.38,#N/A N/A,9.147,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,276.31,#N/A N/A,488.15
14/12/1988,#N/A N/A,#N/A N/A,106.69,91.23,8.75,#N/A N/A,9.161,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,275.31,#N/A N/A,489.92
15/12/1988,#N/A N/A,#N/A N/A,103.06,91.94,8.75,#N/A N/A,9.161,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,274.28,#N/A N/A,487.75
16/12/1988,#N/A N/A,#N/A N/A,99.72,92.04,8.75,#N/A N/A,9.161,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,276.29,#N/A N/A,485.2
19/12/1988,#N/A N/A,#N/A N/A,99.74,92.2,8.75,#N/A N/A,9.137,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,278.91,#N/A N/A,486.5
20/12/1988,#N/A N/A,#N/A N/A,99.42,93.01,8.75,#N/A N/A,9.083,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.47,#N/A N/A,484.73
21/12/1988,#N/A N/A,#N/A N/A,98.03,92.44,8.75,#N/A N/A,9.048,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.38,#N/A N/A,487.45
22/12/1988,#N/A N/A,#N/A N/A,98.11,92.61,8.75,#N/A N/A,9.058,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,276.87,#N/A N/A,488.26
23/12/1988,#N/A N/A,#N/A N/A,97.93,92.64,8.75,#N/A N/A,9.044,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.87,#N/A N/A,488.85
26/12/1988,#N/A N/A,#N/A N/A,97.93,92.64,8.75,#N/A N/A,9.044,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.87,#N/A N/A,492.09
27/12/1988,#N/A N/A,#N/A N/A,102.26,92.8,8.75,#N/A N/A,9.142,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,276.83,#N/A N/A,492.77
28/12/1988,#N/A N/A,#N/A N/A,105.72,93.36,8.75,#N/A N/A,9.186,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.08,#N/A N/A,491.6
29/12/1988,#N/A N/A,#N/A N/A,103.16,93.21,8.75,#N/A N/A,9.156,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,279.4,#N/A N/A,493.58
30/12/1988,#N/A N/A,#N/A N/A,103.35,92.53,8.75,#N/A N/A,9.137,2.4,#N/A N/A,#N/A N/A,#N/A N/A,55.6,277.72,#N/A N/A,494.43
02/01/1989,#N/A N/A,#N/A N/A,103.35,92.53,8.75,#N/A N/A,9.137,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,277.72,#N/A N/A,495.11
03/01/1989,#N/A N/A,#N/A N/A,113,92.19,8.75,#N/A N/A,9.216,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,275.31,#N/A N/A,497.22
04/01/1989,#N/A N/A,#N/A N/A,114.33,93.07,8.75,#N/A N/A,9.226,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,279.43,#N/A N/A,497.1
05/01/1989,#N/A N/A,#N/A N/A,116.58,93.67,8.75,#N/A N/A,9.251,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,280.01,#N/A N/A,496.54
06/01/1989,#N/A N/A,#N/A N/A,110.52,94.47,8.75,#N/A N/A,9.211,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,280.67,#N/A N/A,494.58
09/01/1989,#N/A N/A,#N/A N/A,106.77,94.53,8.75,#N/A N/A,9.231,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,280.98,#N/A N/A,498.27
10/01/1989,#N/A N/A,#N/A N/A,103.99,95.06,8.75,#N/A N/A,9.216,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,280.38,#N/A N/A,501.92
11/01/1989,#N/A N/A,#N/A N/A,104.07,94.59,8.75,#N/A N/A,9.226,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,282.01,#N/A N/A,504.41
12/01/1989,#N/A N/A,#N/A N/A,108.1,94.71,8.75,#N/A N/A,9.157,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,283.17,#N/A N/A,505.94
13/01/1989,#N/A N/A,#N/A N/A,106.74,95.41,8.75,#N/A N/A,9.063,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,283.87,#N/A N/A,506.62
16/01/1989,#N/A N/A,#N/A N/A,106.74,95.95,8.75,#N/A N/A,9.063,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,284.14,#N/A N/A,502.99
17/01/1989,#N/A N/A,#N/A N/A,107.15,95.67,8.75,#N/A N/A,9.058,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,283.55,#N/A N/A,502.26
18/01/1989,#N/A N/A,#N/A N/A,110.12,96.51,8.75,#N/A N/A,8.98,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,286.53,#N/A N/A,505.11
19/01/1989,#N/A N/A,#N/A N/A,108.5,95.86,8.75,#N/A N/A,8.99,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,286.9,#N/A N/A,500.72
20/01/1989,#N/A N/A,#N/A N/A,103.01,95.11,8.75,#N/A N/A,9.024,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,286.63,#N/A N/A,502.31
23/01/1989,#N/A N/A,#N/A N/A,102.51,94.83,8.75,#N/A N/A,8.985,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,284.5,#N/A N/A,502.18
24/01/1989,#N/A N/A,#N/A N/A,103.7,95.24,8.75,#N/A N/A,8.936,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,288.49,#N/A N/A,509.56
25/01/1989,#N/A N/A,#N/A N/A,102.55,95.11,8.75,#N/A N/A,8.994,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,289.14,#N/A N/A,509.29
26/01/1989,#N/A N/A,#N/A N/A,104.72,95.48,8.75,#N/A N/A,8.98,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,291.69,#N/A N/A,510.83
27/01/1989,#N/A N/A,#N/A N/A,102.78,96.19,8.75,#N/A N/A,8.941,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,293.82,#N/A N/A,511.95
30/01/1989,#N/A N/A,#N/A N/A,104.22,96.04,8.75,#N/A N/A,8.995,5.4,#N/A N/A,#N/A N/A,#N/A N/A,56,294.99,#N/A N/A,511.23
31/01/1989,#N/A N/A,#N/A N/A,106.06,96.75,8.75,#N/A N/A,8.98,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,297.47,#N/A N/A,511.51
01/02/1989,#N/A N/A,#N/A N/A,106.79,96.8,8.75,#N/A N/A,8.97,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,297.09,#N/A N/A,508.9
02/02/1989,#N/A N/A,#N/A N/A,107.6,96.77,8.75,#N/A N/A,8.98,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,296.84,#N/A N/A,509.69
03/02/1989,#N/A N/A,#N/A N/A,103.35,96.74,8.75,#N/A N/A,8.995,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,296.97,#N/A N/A,511.5
06/02/1989,#N/A N/A,#N/A N/A,104.67,96.57,8.75,#N/A N/A,9.014,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,296.04,#N/A N/A,510.8
07/02/1989,#N/A N/A,#N/A N/A,104.23,96.61,8.75,#N/A N/A,8.96,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,299.63,#N/A N/A,514.48
08/02/1989,#N/A N/A,#N/A N/A,104.8,96.53,9,#N/A N/A,8.98,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,298.65,#N/A N/A,516.59
09/02/1989,#N/A N/A,#N/A N/A,107.1,95.53,9,#N/A N/A,9.113,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,296.06,#N/A N/A,516.57
10/02/1989,#N/A N/A,#N/A N/A,108.66,96.43,9,#N/A N/A,9.172,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,292.02,#N/A N/A,514.13
13/02/1989,#N/A N/A,#N/A N/A,110.9,96.09,9,#N/A N/A,9.201,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,292.54,#N/A N/A,511.11
14/02/1989,#N/A N/A,#N/A N/A,111.34,95.09,9.38,#N/A N/A,9.246,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,291.81,#N/A N/A,513.78
15/02/1989,#N/A N/A,#N/A N/A,112.04,95.06,9.38,#N/A N/A,9.211,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,294.24,#N/A N/A,518.87
16/02/1989,#N/A N/A,#N/A N/A,111.47,95,9.38,#N/A N/A,9.201,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,294.81,#N/A N/A,517.52
17/02/1989,#N/A N/A,#N/A N/A,101.44,94.92,9.38,#N/A N/A,9.201,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,296.76,#N/A N/A,519.01
20/02/1989,#N/A N/A,#N/A N/A,101.44,94.92,9.38,#N/A N/A,9.201,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,296.76,#N/A N/A,518.34
21/02/1989,#N/A N/A,#N/A N/A,101.72,95.39,9.38,#N/A N/A,9.221,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,295.98,#N/A N/A,514.02
22/02/1989,#N/A N/A,#N/A N/A,102.58,95.15,9.38,#N/A N/A,9.29,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,290.91,#N/A N/A,513.71
23/02/1989,#N/A N/A,#N/A N/A,103.02,94.73,9.63,#N/A N/A,9.325,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,292.05,#N/A N/A,516.09
24/02/1989,#N/A N/A,#N/A N/A,103.6,94.64,9.75,#N/A N/A,9.38,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,287.13,#N/A N/A,512.77
27/02/1989,#N/A N/A,#N/A N/A,105.08,94.99,9.75,#N/A N/A,9.35,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.7,287.82,#N/A N/A,508.74
28/02/1989,#N/A N/A,#N/A N/A,104.7,94.91,9.75,#N/A N/A,9.295,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,288.86,#N/A N/A,507.48
01/03/1989,#N/A N/A,#N/A N/A,106.18,95.67,9.75,#N/A N/A,9.37,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,287.11,#N/A N/A,503.6
02/03/1989,#N/A N/A,#N/A N/A,103.48,96.02,9.75,#N/A N/A,9.3,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,289.95,#N/A N/A,505.25
03/03/1989,#N/A N/A,#N/A N/A,99.97,95.78,9.75,#N/A N/A,9.3,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,291.18,#N/A N/A,507.08
06/03/1989,#N/A N/A,#N/A N/A,97.53,96.18,9.75,#N/A N/A,9.245,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,294.81,#N/A N/A,506.95
07/03/1989,#N/A N/A,#N/A N/A,94.4,96.22,9.75,#N/A N/A,9.26,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,293.87,#N/A N/A,506.61
08/03/1989,#N/A N/A,#N/A N/A,101.97,96.65,9.75,#N/A N/A,9.225,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,294.08,#N/A N/A,506.24
09/03/1989,#N/A N/A,#N/A N/A,101.96,96.27,9.75,#N/A N/A,9.24,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,293.93,#N/A N/A,503.13
10/03/1989,#N/A N/A,#N/A N/A,98.42,96.57,9.75,#N/A N/A,9.335,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,292.88,#N/A N/A,501.94
13/03/1989,#N/A N/A,#N/A N/A,101.45,96.83,9.75,#N/A N/A,9.36,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,295.32,#N/A N/A,501.55
14/03/1989,#N/A N/A,#N/A N/A,100.13,96.45,9.75,#N/A N/A,9.305,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,295.14,#N/A N/A,503.91
15/03/1989,#N/A N/A,#N/A N/A,95.81,96.97,9.75,#N/A N/A,9.305,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,296.67,#N/A N/A,506.95
16/03/1989,#N/A N/A,#N/A N/A,95.23,96.9,9.75,#N/A N/A,9.3,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,299.44,#N/A N/A,507.62
17/03/1989,#N/A N/A,#N/A N/A,105.37,97.29,9.75,#N/A N/A,9.471,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,292.69,#N/A N/A,500.19
20/03/1989,#N/A N/A,#N/A N/A,108.6,96.93,9.75,#N/A N/A,9.537,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,289.92,#N/A N/A,493.55
21/03/1989,#N/A N/A,#N/A N/A,101.48,97.05,9.75,#N/A N/A,9.506,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,291.33,#N/A N/A,496.66
22/03/1989,#N/A N/A,#N/A N/A,100.19,96.78,9.75,#N/A N/A,9.43,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,290.49,#N/A N/A,493.81
23/03/1989,#N/A N/A,#N/A N/A,98.41,97.05,9.75,#N/A N/A,9.42,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,288.98,#N/A N/A,495.91
24/03/1989,#N/A N/A,#N/A N/A,98.41,97.05,9.75,#N/A N/A,9.42,5.4,#N/A N/A,#N/A N/A,#N/A N/A,54.1,288.98,#N/A N/A,494.12
