Dates,BCOMENTR Index,BCOMPRTR Index,BCOMINTR Index,BCOMAGTR Index
17/05/2019,82.0601,331.336,239.195,80.3545
20/05/2019,82.161,331.9982,237.004,81.5649
21/05/2019,81.7999,331.0169,236.9361,81.7795
22/05/2019,79.9148,331.3815,234.2081,81.6815
23/05/2019,77.0055,334.5592,234.3512,81.1696
24/05/2019,77.7569,333.9186,237.4253,82.728
27/05/2019,77.7569,333.9186,237.4253,82.728
28/05/2019,78.442,331.4406,236.9541,85.1692
29/05/2019,78.1108,332.6969,234.7434,85.7416
30/05/2019,75.593,334.3567,234.7451,87.8887
31/05/2019,72.1044,338.52,233.5673,87.099
03/06/2019,71.1008,342.8519,232.0015,87.3934
04/06/2019,71.4218,343.1852,232.8342,87.4759
05/06/2019,69.6322,344.3037,230.0388,85.5038
06/06/2019,69.9797,346.7432,231.7583,86.6931
07/06/2019,71.469,348.1033,229.8803,85.615
10/06/2019,71.0389,342.7598,231.549,85.5753
11/06/2019,71.4868,343.6901,233.3545,86.2875
12/06/2019,69.5003,344.898,232.984,87.4283
13/06/2019,70.2149,347.0171,232.4283,88.4051
14/06/2019,71.0189,346.7512,230.4718,88.9363
17/06/2019,70.1499,346.6207,230.886,89.5707
18/06/2019,71.06,349.0634,234.9727,89.0067
19/06/2019,70.581,348.5216,234.2913,88.0525
20/06/2019,72.4375,360.9711,235.871,89.1751
21/06/2019,73.0979,360.6027,233.8978,88.0542
24/06/2019,73.8587,364.7688,235.9501,88.8409
25/06/2019,74.1466,364.4838,239.1987,88.9379
26/06/2019,75.5559,363.8019,238.6501,88.4155
27/06/2019,75.798,362.7195,237.9143,88.4536
28/06/2019,74.9549,363.3262,238.3521,87.5421
01/07/2019,75.1177,357.7272,235.512,86.2763
02/07/2019,72.5809,361.7323,233.6897,85.6358
03/07/2019,73.8787,364.8511,234.9481,87.4772
04/07/2019,73.8787,364.8511,234.9481,87.4772
05/07/2019,74.9944,358.9778,234.2861,86.7224
08/07/2019,74.9303,359.2775,234.7098,86.5494
09/07/2019,75.3264,359.9089,233.5694,86.1954
10/07/2019,77.9158,362.7504,238.5713,86.6216
11/07/2019,77.4997,361.2225,238.5163,87.5739
12/07/2019,77.702,362.8088,239.8725,88.3778
15/07/2019,76.7437,363.8031,241.953,87.243
16/07/2019,74.4579,364.948,243.7689,86.0778
17/07/2019,73.6487,368.9389,245.5043,85.753
18/07/2019,72.1413,371.1135,246.5178,84.7726
19/07/2019,72.4309,370.8408,246.7187,85.9588
22/07/2019,73.3574,372.0855,243.0196,84.6289
23/07/2019,73.818,371.4068,242.1866,84.9215
24/07/2019,72.8148,372.6042,244.5305,85.2949
25/07/2019,73.13,369.7164,242.3657,84.7449
26/07/2019,72.6144,370.602,241.0702,84.5353
29/07/2019,72.7413,371.1074,243.9691,85.0379
30/07/2019,73.8761,373.436,242.1005,84.2534
31/07/2019,75.0508,371.8663,241.7106,83.0568
01/08/2019,70.8521,369.6438,240.7615,81.6664
02/08/2019,71.4707,375.1388,235.6469,82.3238
05/08/2019,69.6577,379.6319,235.1522,82.2793
06/08/2019,69.0939,381.459,235.6898,81.8774
07/08/2019,66.4726,392.4395,234.368,81.8585
08/08/2019,67.8808,389.0992,240.8365,83.0563
09/08/2019,69.1723,388.9017,237.6928,83.6937
12/08/2019,69.2379,391.4232,238.774,81.1265
13/08/2019,71.8102,390.3935,242.2947,80.8501
14/08/2019,70.1106,394.683,239.6641,80.0906
15/08/2019,69.6887,395.0246,241.0247,79.8562
16/08/2019,69.7686,393.0654,241.0781,80.5882
19/08/2019,70.6823,389.7696,240.5653,79.461
20/08/2019,71.0263,391.6956,238.5509,79.1042
21/08/2019,70.8994,391.737,239.8183,79.5082
22/08/2019,70.386,389.7421,237.1676,79.5837
23/08/2019,69.4522,397.5124,236.4481,78.9418
26/08/2019,69.4418,398.693,236.9442,79.2556
27/08/2019,70.0279,404.285,237.2699,78.7635
28/08/2019,71.1734,404.5877,238.1886,79.3439
29/08/2019,72.2059,401.4873,240.2698,79.0796
30/08/2019,70.7745,400.112,242.9376,78.8593
02/09/2019,70.7745,400.112,242.9376,78.8593
03/09/2019,70.1777,410.1243,242.2808,78.1613
04/09/2019,73.1224,412.6517,247.2373,78.3942
05/09/2019,73.4299,401.874,248.196,78.0226
06/09/2019,74.1313,396.3323,248.477,77.8441
09/09/2019,75.7504,395.7673,249.4309,78.0245
10/09/2019,75.6166,393.5125,250.6514,79.1597
11/09/2019,74.0655,394.2488,250.1114,78.9501
12/09/2019,73.5268,395.1443,250.6048,80.4022
13/09/2019,73.675,390.4342,252.73,80.6096
16/09/2019,81.4441,395.2631,248.542,81.56
17/09/2019,78.0581,396.2554,246.698,80.4933
18/09/2019,76.9311,395.609,246.0649,80.5526
19/09/2019,76.7791,393.5322,246.7632,80.4902
20/09/2019,76.5034,395.1487,247.185,79.9954
23/09/2019,76.8933,402.9617,247.5003,80.5089
24/09/2019,75.4634,404.2895,244.8182,80.734
25/09/2019,74.6844,395.8579,245.3168,80.7437
26/09/2019,74.3006,395.6221,243.4804,80.6952
27/09/2019,73.6388,392.5355,244.3241,80.522
30/09/2019,71.5608,382.511,244.1795,82.161
01/10/2019,70.979,387.3256,243.3426,82.9983
02/10/2019,69.6751,393.1,243.6487,82.4554
03/10/2019,70.1771,394.2625,243.5854,82.5977
04/10/2019,70.9319,393.838,244.5348,82.3533
07/10/2019,70.7198,391.7587,245.4615,82.1287
08/10/2019,70.5258,392.5083,244.9749,82.7712
09/10/2019,70.3436,394.8768,244.0997,82.8261
10/10/2019,70.891,391.4363,248.6086,81.8142
11/10/2019,72.4069,388.7149,248.5068,83.4883
14/10/2019,71.6286,391.4109,245.5143,83.7607
15/10/2019,71.3944,386.9163,246.8189,83.4698
16/10/2019,71.7002,389.2565,244.192,83.1707
17/10/2019,72.0902,391.0955,244.0202,83.5713
18/10/2019,71.9475,390.0969,245.9746,83.8871
21/10/2019,71.1317,389.0755,245.919,83.4962
22/10/2019,71.8857,388.4429,246.3338,83.6374
23/10/2019,72.8453,390.5162,248.441,83.5706
24/10/2019,73.5399,393.4984,249.404,83.5427
25/10/2019,73.8001,394.2706,249.8838,83.4345
28/10/2019,73.8465,392.1643,250.6248,83.368
29/10/2019,74.2704,390.9278,252.1481,83.2373
30/10/2019,73.8228,392.3329,251.7172,83.4369
31/10/2019,72.7162,397.0116,248.5289,83.5913
01/11/2019,75.0276,396.2713,251.2671,84.0093
04/11/2019,76.168,396.3377,251.9433,83.8301
05/11/2019,77.0124,388.2813,251.8599,84.0478
06/11/2019,75.8179,390.3348,249.9579,83.7933
07/11/2019,75.9314,381.9493,252.4131,83.8081
08/11/2019,76.0386,380.293,250.3875,83.9044
11/11/2019,74.8491,379.0821,246.9883,82.9979
12/11/2019,74.6711,377.8282,246.1857,83.4359
13/11/2019,74.8642,380.9066,243.7889,83.2869
14/11/2019,74.8826,383.5087,241.2446,83.3259
15/11/2019,75.9466,382.156,241.4837,82.9219
18/11/2019,74.3032,383.1467,239.2008,82.5787
19/11/2019,72.6164,384.2724,239.7471,82.6987
20/11/2019,74.2555,384.2283,238.2341,82.8183
21/11/2019,75.7108,381.8953,237.2087,82.7972
22/11/2019,75.7221,381.5804,238.9426,83.0079
25/11/2019,75.1209,379.6896,238.0035,83.4633
26/11/2019,75.3176,381.2411,240.5216,82.8298
27/11/2019,74.7952,379.2546,240.0968,82.5876
28/11/2019,74.7952,379.2546,240.0968,82.5876
29/11/2019,70.8439,381.9217,236.3534,83.2169
02/12/2019,71.5584,380.5493,236.1958,82.9014
03/12/2019,72.2163,385.0544,232.5052,82.8959
04/12/2019,73.7887,382.5148,233.5788,83.1207
05/12/2019,74.2098,383.8499,233.5628,83.4609
06/12/2019,74.3337,377.882,237.0151,83.8404
09/12/2019,73.621,378.1297,237.5194,84.3219
10/12/2019,74.0518,379.0942,237.6928,84.9515
11/12/2019,73.238,381.2468,240.08,84.4167
12/12/2019,74.1643,381.243,242.3122,85.5505
13/12/2019,74.8115,383.3593,241.5939,85.6208
16/12/2019,75.3429,383.7918,243.7802,87.3263
17/12/2019,75.9076,383.6157,242.4975,87.4731
18/12/2019,75.6698,383.1342,242.9328,87.1834
19/12/2019,76.0249,384.8311,245.586,86.7191
20/12/2019,75.8509,384.5126,246.3519,87.0044
23/12/2019,75.4563,387.5425,245.1492,86.773
24/12/2019,75.8554,392.6045,245.8734,87.0742
25/12/2019,75.8554,392.6045,245.8734,87.0742
26/12/2019,76.9773,395.2629,246.6879,87.362
27/12/2019,76.7586,395.7742,246.4544,87.9617
30/12/2019,76.4409,396.226,246.9791,88.283
31/12/2019,75.7248,396.7255,243.5779,88.0034
01/01/2020,75.7248,396.7255,243.5779,88.0034
02/01/2020,75.508,398.4045,245.8618,88.011
03/01/2020,77.4217,403.8131,243.313,87.2553
06/01/2020,77.6773,407.2811,244.1966,87.1261
07/01/2020,77.2658,409.5056,244.5649,87.0213
08/01/2020,74.5659,405.5375,246.0853,86.8179
09/01/2020,74.4867,403.1918,245.4232,87.0258
10/01/2020,74.3264,405.2262,246.255,87.6444
13/01/2020,73.4562,402.833,247.372,87.3841
14/01/2020,73.5784,400.3767,247.4505,87.5994
15/01/2020,72.4891,403.4472,248.4346,87.1437
16/01/2020,72.5389,402.4973,247.5124,86.0811
17/01/2020,71.896,405.1908,247.7609,87.082
20/01/2020,71.896,405.1908,247.7609,87.082
21/01/2020,70.7885,403.495,246.5258,86.6782
22/01/2020,69.5405,403.3649,243.6665,86.7836
23/01/2020,68.7235,405.1538,239.9312,86.8548
24/01/2020,67.1471,407.8809,236.8077,85.8103
27/01/2020,66.0511,408.7752,230.223,84.935
28/01/2020,66.8193,404.304,228.8122,85.2328
29/01/2020,66.4236,404.5017,227.0591,84.6025
30/01/2020,64.8919,409.6361,225.521,83.6558
31/01/2020,64.5354,409.4859,225.7491,83.3142
03/02/2020,62.9422,406.7712,222.6797,83.2102
04/02/2020,63.1593,400.797,224.5792,83.4457
05/02/2020,64.2473,402.4955,228.6835,83.6358
06/02/2020,64.3847,405.0181,229.5992,83.5043
07/02/2020,64.0222,405.1186,225.6204,83.8913
10/02/2020,62.3624,406.861,224.7738,83.9584
11/02/2020,62.8835,404.0561,227.937,83.9361
12/02/2020,64.666,403.8988,228.5874,84.5559
13/02/2020,64.7758,405.9708,230.4184,84.3035
14/02/2020,65.2017,408.0814,227.8318,84.1493
17/02/2020,65.2017,408.0814,227.8318,84.1493
18/02/2020,66.1271,413.6605,227.3199,85.046
19/02/2020,67.1707,416.1251,227.0834,85.0983
20/02/2020,66.9732,417.9537,225.4244,84.3705
21/02/2020,66.1967,424.7286,225.9181,84.5405
24/02/2020,63.7802,432.1046,222.5733,82.6993
25/02/2020,62.6208,423.3802,222.3807,82.8791
26/02/2020,61.1255,420.2883,222.4892,82.9
27/02/2020,59.1957,419.3204,221.0434,82.1033
28/02/2020,57.0467,397.7697,219.9805,81.9924
02/03/2020,59.3301,404.8905,223.8799,82.8272
03/03/2020,59.8836,417.1505,221.8288,83.659
04/03/2020,59.9135,417.1592,222.8753,83.3829
05/03/2020,58.5695,422.9632,223.3927,82.2889
06/03/2020,54.1435,423.2438,221.1178,81.2136
09/03/2020,46.8187,422.9144,218.8112,80.0066
10/03/2020,50.5743,419.3211,219.5709,80.836
11/03/2020,49.213,414.8189,217.6929,80.0106
12/03/2020,46.7735,400.5165,213.3614,78.2509
13/03/2020,46.8891,378.3085,216.1928,77.9159
16/03/2020,43.2845,363.9333,211.612,75.6209
17/03/2020,41.6161,370.4073,206.1256,75.1396
18/03/2020,36.7341,357.2839,198.8529,75.3313
19/03/2020,40.5318,359.3764,199.0551,77.2937
20/03/2020,38.5322,361.7664,196.9714,78.6157
23/03/2020,38.342,383.1704,191.9947,80.0334
24/03/2020,39.6416,406.3624,195.309,80.7766
25/03/2020,40.1934,403.4443,196.3685,81.2322
26/03/2020,38.8491,407.7728,195.6732,80.4812
27/03/2020,38.2833,405.8298,196.5472,79.6902
30/03/2020,37.4303,401.6797,195.153,79.4892
31/03/2020,37.0283,392.3365,198.6214,79.3253
01/04/2020,35.5324,390.4529,194.4781,77.0849
02/04/2020,38.482,403.0818,196.1762,77.0601
03/04/2020,41.4671,403.9357,194.6289,76.6961
06/04/2020,41.5601,416.9765,195.715,76.9591
07/04/2020,41.6008,416.4062,198.6176,77.1982
08/04/2020,41.6582,415.2148,197.749,77.111
09/04/2020,40.61,433.4472,198.2596,77.66
10/04/2020,40.61,433.4472,198.2596,77.66
13/04/2020,41.0657,432.7444,199.8066,77.0678
14/04/2020,39.729,437.1658,202.4359,76.3192
15/04/2020,37.8078,428.0462,201.2462,76.0641
16/04/2020,38.4795,426.8657,201.4299,75.5542
17/04/2020,38.8352,418.6558,204.1871,75.6385
20/04/2020,38.3781,422.6467,204.41,75.2067
21/04/2020,33.399,414.2525,199.8701,74.5827
22/04/2020,34.9342,426.954,201.3971,75.0637
23/04/2020,34.7829,428.5053,201.4981,75.2235
24/04/2020,34.2832,426.1306,202.6925,73.9587
27/04/2020,33.0039,423.2427,203.1371,72.9567
28/04/2020,33.0099,422.8572,203.696,73.0849
29/04/2020,33.4914,421.0123,204.9538,73.3731
30/04/2020,35.7477,415.476,203.1601,74.8285
01/05/2020,35.3272,416.667,200.5851,74.6665
04/05/2020,36.4685,418.5013,199.7189,73.7877
05/05/2020,39.5933,419.4665,201.3018,74.3906
06/05/2020,37.6271,414.5307,203.6302,73.6066
07/05/2020,37.2398,424.8602,205.6109,74.1606
08/05/2020,37.8189,423.4689,206.494,74.6818
11/05/2020,37.0748,419.8346,206.548,74.4323
12/05/2020,36.2511,421.4135,204.5724,74.4217
13/05/2020,34.8548,423.1702,203.3749,73.3569
14/05/2020,36.1629,430.5738,202.3241,73.5147
15/05/2020,36.6237,438.1558,200.8708,73.6485
18/05/2020,39.2636,435.7711,206.9102,74.1257
19/05/2020,39.3664,440.1033,208.0104,74.0918
20/05/2020,39.5031,442.2796,210.8713,74.5986
21/05/2020,39.231,433.3022,209.3693,74.006
22/05/2020,38.9993,438.2254,205.879,73.5816
25/05/2020,38.9993,438.2254,205.879,73.5816
26/05/2020,40.1356,432.6617,207.5362,74.2179
27/05/2020,38.7466,433.1564,204.5544,74.0129
28/05/2020,38.5262,434.4657,206.6979,74.3237
29/05/2020,39.8062,441.7317,208.7755,74.152
01/06/2020,39.3003,443.0243,211.3516,74.2675
02/06/2020,40.3508,437.0256,212.982,74.5185
03/06/2020,40.7853,429.6943,213.6249,75.1436
04/06/2020,40.9345,434.7459,213.7211,75.9455
05/06/2020,42.2394,423.0095,217.6166,76.2103
08/06/2020,41.4979,429.4651,218.3107,76.08
09/06/2020,41.7134,432.3531,218.5647,75.6294
10/06/2020,42.1109,432.0801,221.6168,75.6888
11/06/2020,40.2912,436.3521,217.1012,75.2792
12/06/2020,39.6935,433.8495,216.5288,75.2022
15/06/2020,39.919,431.3934,215.4928,75.068
16/06/2020,40.3393,434.442,217.2302,74.9577
17/06/2020,40.3772,434.9127,218.3807,75.0885
18/06/2020,40.873,432.7482,219.115,74.7232
19/06/2020,41.4357,438.8386,219.5031,74.9378
22/06/2020,41.8638,441.7898,220.7591,74.8435
23/06/2020,41.3776,445.7191,219.9164,74.4717
24/06/2020,39.6688,442.2878,218.3392,74.0029
25/06/2020,39.1478,442.5308,218.8201,73.6412
26/06/2020,38.8065,445.0436,220.3286,72.8755
29/06/2020,40.6047,444.7336,221.7952,73.8916
30/06/2020,40.6733,451.3567,223.0919,75.4784
01/07/2020,40.5551,445.2114,223.3092,77.0519
02/07/2020,41.6994,447.7426,224.127,76.4552
03/07/2020,41.6994,447.7426,224.127,76.4552
06/07/2020,42.5464,449.6965,226.809,76.475
07/07/2020,42.9343,453.5577,228.043,76.6083
08/07/2020,42.6002,457.9201,231.2661,76.9809
09/07/2020,41.5358,453.5898,231.5566,77.0924
10/07/2020,42.2868,453.6198,235.8233,76.2138
13/07/2020,41.6261,459.5696,239.7354,75.0176
14/07/2020,41.5766,457.9731,237.2146,74.7668
15/07/2020,42.2967,459.0844,235.3865,75.7422
16/07/2020,41.6598,455.1995,235.7998,75.9507
17/07/2020,41.4341,457.5327,234.0771,76.4519
20/07/2020,40.9844,460.8286,234.9398,75.9818
21/07/2020,42.0386,473.1296,239.0099,75.8043
22/07/2020,41.9879,485.1865,236.2162,76.7181
23/07/2020,42.3531,489.3795,239.0208,76.6016
24/07/2020,42.7195,490.2799,236.8429,76.5378
27/07/2020,42.1658,504.0726,237.735,76.8443
28/07/2020,42.4967,504.8148,238.9749,76.0279
29/07/2020,43.1544,507.4584,240.6504,76.1558
30/07/2020,41.5922,500.9693,239.6756,76.6052
31/07/2020,41.5092,508.794,238.6098,77.393
03/08/2020,44.2769,509.826,241.9064,77.3972
04/08/2020,45.2484,524.3211,242.6919,76.5172
05/08/2020,45.6798,534.0115,245.6132,76.5518
06/08/2020,45.2828,545.1294,245.9109,76.2852
07/08/2020,45.3284,532.8486,241.1716,75.2488
10/08/2020,45.1044,543.2581,243.601,75.2419
11/08/2020,45.1165,509.5392,244.4863,75.3781
12/08/2020,45.638,509.7439,244.5917,75.9196
13/08/2020,45.569,522.2224,240.0718,77.502
14/08/2020,46.2878,510.2718,241.7718,77.3542
17/08/2020,46.6105,527.3931,245.5313,78.6691
18/08/2020,47.1675,532.1758,248.991,78.4369
19/08/2020,47.0789,520.1259,252.3616,78.6568
20/08/2020,46.5855,514.5368,250.0747,78.3339
21/08/2020,46.4518,512.6412,246.7421,78.3818
24/08/2020,46.9449,510.5857,247.6878,78.4766
25/08/2020,47.171,505.7842,248.9649,79.695
26/08/2020,46.8874,517.1621,250.2289,79.7407
27/08/2020,47.3046,511.3057,251.033,80.9606
28/08/2020,47.2581,522.4828,253.7334,81.3746
31/08/2020,46.9533,527.0063,255.1696,81.6514
01/09/2020,47.0004,527.3074,255.7363,82.0341
02/09/2020,46.481,514.6414,254.4775,82.0455
03/09/2020,46.1743,510.8263,250.6591,81.5344
04/09/2020,45.8515,509.3662,253.7399,81.8474
07/09/2020,45.8515,509.3662,253.7399,81.8474
08/09/2020,43.443,512.4508,250.1412,81.9045
09/09/2020,43.9524,515.2059,250.9574,81.8074
10/09/2020,43.0197,518.051,248.945,82.2133
11/09/2020,42.6212,512.7568,251.6581,82.9488
14/09/2020,42.5488,518.24,254.0758,82.638
15/09/2020,43.0328,519.2506,253.6443,82.1125
16/09/2020,43.4432,520.1614,254.4611,83.1934
17/09/2020,43.485,514.3072,253.6666,84.2947
18/09/2020,43.8751,516.8649,255.5821,85.2012
21/09/2020,43.292,493.7453,249.6611,83.3929
22/09/2020,42.5729,493.7921,250.8346,83.4725
23/09/2020,44.0337,479.3424,246.0891,82.9928
24/09/2020,44.9013,481.458,243.6632,82.274
25/09/2020,44.3329,478.8721,244.1039,82.6705
28/09/2020,44.5289,484.4554,247.553,82.1552
29/09/2020,42.1807,492.5617,247.4531,81.9908
30/09/2020,42.4383,486.5581,248.0284,84.4641
01/10/2020,41.6176,494.2632,239.3874,84.2732
02/10/2020,40.1432,491.4797,244.3446,84.2113
05/10/2020,42.615,496.4632,244.7783,84.4855
06/10/2020,42.8588,491.2145,244.9167,85.9816
07/10/2020,42.9395,487.5281,248.0462,87.0864
08/10/2020,43.7937,488.2881,249.4014,86.647
09/10/2020,44.1186,500.2587,254.9242,87.7898
12/10/2020,44.016,501.5657,254.6813,86.1833
13/10/2020,44.2196,489.3867,253.2873,86.8062
14/10/2020,44.3359,493.1595,254.112,87.5883
15/10/2020,44.6189,492.6731,255.6901,88.5576
16/10/2020,44.5881,493.031,256.5358,88.2734
19/10/2020,44.5166,495.4662,257.7466,88.7725
20/10/2020,44.6519,497.5293,260.9118,89.2069
21/10/2020,44.3378,501.5563,263.3741,89.5939
22/10/2020,44.2709,494.1139,261.9634,90.0796
23/10/2020,43.4389,494.0741,260.332,90.6696
26/10/2020,43.0323,492.9766,257.9038,90.6154
27/10/2020,43.8873,494.9141,258.6471,90.1488
28/10/2020,42.6775,482.727,256.4642,88.4179
29/10/2020,42.0076,480.5116,255.5233,87.692
30/10/2020,42.2065,484.22,255.5653,87.7813
02/11/2020,42.1395,488.5456,257.454,88.0432
03/11/2020,41.4632,493.5148,260.3366,88.6087
04/11/2020,42.153,488.6228,261.3606,89.487
05/11/2020,41.4429,504.7729,262.0637,90.4132
06/11/2020,40.3581,507.9642,263.5036,90.2347
09/11/2020,41.7973,479.4006,264.4539,90.5181
10/11/2020,42.874,487.3718,265.3767,92.4134
11/11/2020,43.4163,483.514,264.7454,92.2487
12/11/2020,42.8485,486.0786,265.4392,91.6311
13/11/2020,42.4633,490.7707,266.5899,91.8768
16/11/2020,41.4332,491.039,269.7072,93.1779
17/11/2020,41.3329,489.7789,270.1894,93.5844
18/11/2020,41.5861,486.4142,271.8725,94.4461
19/11/2020,40.7877,482.1377,272.2648,94.0687
20/11/2020,41.3769,485.9048,276.8812,93.8826
23/11/2020,42.171,475.7295,273.1873,94.3243
24/11/2020,43.6779,467.5444,276.4156,94.3654
25/11/2020,44.4505,467.7736,275.6332,93.408
26/11/2020,44.4505,467.7736,275.6332,93.408
27/11/2020,43.6407,459.4274,281.4613,94.7415
30/11/2020,43.6662,457.7925,282.4787,92.8355
01/12/2020,43.2965,472.322,284.9037,91.8974
02/12/2020,43.0731,474.5085,283.4844,92.0763
03/12/2020,41.6648,476.9304,282.6912,92.7708
04/12/2020,42.3611,477.2583,285.511,91.9566
07/12/2020,41.1357,484.9356,284.6904,92.0494
08/12/2020,41.0694,486.4229,283.5606,91.1288
09/12/2020,41.2857,475.7338,287.4849,92.2889
10/12/2020,42.7308,476.0054,292.5848,92.5269
11/12/2020,42.7972,477.2219,287.8899,93.1583
14/12/2020,43.3645,474.7421,290.233,93.1285
15/12/2020,43.6917,482.1267,289.8162,93.7991
16/12/2020,43.8759,484.7921,290.3936,94.2391
17/12/2020,43.9243,496.2723,293.1813,95.4817
18/12/2020,44.5498,495.2828,294.624,96.0341
21/12/2020,43.8506,495.7037,290.2065,96.6569
22/12/2020,43.8149,489.2766,284.4609,97.1428
23/12/2020,43.4695,492.6293,287.6144,98.3145
24/12/2020,43.0181,493.5772,289.402,98.6194
25/12/2020,43.0181,493.5772,289.402,98.6194
28/12/2020,41.7598,495.9886,289.6937,98.2676
29/12/2020,42.6056,494.9735,286.0641,100.1691
30/12/2020,42.7024,498.7191,286.1587,101.4259
31/12/2020,43.3774,498.3011,283.3603,102.5074
01/01/2021,43.3774,498.3011,283.3603,102.5074
04/01/2021,43.1691,512.9466,289.1548,102.3705
05/01/2021,45.1108,515.7836,293.5147,104.3733
06/01/2021,45.5397,503.9311,294.9845,104.6596
07/01/2021,45.6811,505.9475,297.8911,103.7846
08/01/2021,46.2786,478.1902,293.9675,104.4582
11/01/2021,46.4651,484.2227,287.4168,104.1153
12/01/2021,47.0689,483.5786,290.9117,107.0948
13/01/2021,46.8248,486.3238,290.9435,107.2843
14/01/2021,46.815,486.6304,293.3868,109.4651
15/01/2021,46.4119,478.2498,289.0001,108.8158
18/01/2021,46.4119,478.2498,289.0001,108.8158
19/01/2021,46.0087,482.2743,289.0251,107.4088
20/01/2021,46.1427,489.4936,290.8045,106.8427
21/01/2021,45.9042,489.6851,291.7523,106.9424
22/01/2021,45.2632,486.5112,290.8555,103.3708
25/01/2021,46.1749,486.0262,291.3624,104.9272
26/01/2021,46.3558,485.4025,289.7539,107.0327
27/01/2021,46.7571,483.5721,284.8273,107.2397
28/01/2021,46.3227,484.2689,284.9415,106.1053
29/01/2021,45.7505,490.3283,283.4171,107.4357
01/02/2021,47.8501,503.7188,283.0511,107.5859
02/02/2021,48.6016,484.7246,282.054,106.7752
03/02/2021,48.9184,487.1371,284.0811,107.6437
04/02/2021,49.7862,475.4346,284.8187,107.6329
05/02/2021,49.8527,483.1975,289.6763,107.6401
08/02/2021,50.6298,489.8615,291.355,109.2976
09/02/2021,50.674,489.8133,295.3665,109.52
10/02/2021,51.1285,489.5092,299.3391,106.74
11/02/2021,50.7077,486.1534,300.596,107.4105
12/02/2021,51.5144,486.597,302.1737,107.4512
15/02/2021,51.5144,486.597,302.1737,107.4512
16/02/2021,52.5514,481.6807,303.8514,109.5602
17/02/2021,53.2884,476.3099,304.3208,109.4446
18/02/2021,52.8196,475.7439,309.4069,109.9822
19/02/2021,52.3862,476.9744,315.7466,109.8751
22/02/2021,53.4211,486.8301,319.2625,111.6895
23/02/2021,53.2013,484.6727,318.1292,112.4335
24/02/2021,53.8733,483.8361,323.7276,113.805
25/02/2021,53.8591,478.2332,324.0714,112.5158
26/02/2021,52.7945,463.4828,312.1486,111.4674
01/03/2021,52.39,463.3146,312.4501,110.2708
02/03/2021,52.1392,466.3218,319.5051,111.3795
03/03/2021,52.7768,460.6182,311.7787,110.1763
04/03/2021,53.9725,453.6227,300.8579,110.1039
05/03/2021,55.2008,452.4381,305.8165,111.187
08/03/2021,54.46,448.186,306.0015,111.1995
09/03/2021,54.0211,459.9624,302.6921,111.3642
10/03/2021,54.3631,460.7213,302.9279,110.1333
11/03/2021,55.2688,461.135,308.0727,110.9127
12/03/2021,54.8954,459.3727,306.7837,110.7765
15/03/2021,54.0737,462.8794,310.3872,111.4093
16/03/2021,54.1068,461.9567,306.6475,111.9831
17/03/2021,53.6059,461.3782,309.1275,111.4038
18/03/2021,50.812,463.7158,307.4478,109.4004
19/03/2021,51.6823,465.4768,311.3073,110.2936
22/03/2021,52.0713,462.4294,313.3809,110.1422
23/03/2021,49.718,457.5152,308.0692,110.3625
24/03/2021,51.6949,459.1563,308.4952,110.5303
25/03/2021,50.3201,456.7126,304.844,108.5583
26/03/2021,51.8561,458.4987,311.3792,108.3055
29/03/2021,52.2528,452.9663,308.5788,107.696
30/03/2021,51.6863,444.4756,304.3931,105.6961
31/03/2021,50.8922,452.1574,304.5768,109.4837
01/04/2021,52.1891,456.518,304.443,107.6148
02/04/2021,52.1891,456.518,304.443,107.6148
05/04/2021,50.1805,455.8886,308.5384,107.7925
06/04/2021,50.3164,460.6647,312.1394,108.7766
07/04/2021,50.6916,460.4655,309.9902,108.7595
08/04/2021,50.7198,465.2671,312.9677,110.2419
09/04/2021,50.6628,461.4471,309.58,110.1455
12/04/2021,51.0528,457.0522,305.9241,108.8368
13/04/2021,51.5141,462.4489,308.192,110.0031
14/04/2021,53.2087,460.5676,313.4404,112.1928
15/04/2021,53.5171,468.616,317.3902,112.9917
16/04/2021,53.5112,471.9367,314.8045,113.2106
19/04/2021,53.8326,468.8588,316.479,113.5338
20/04/2021,53.345,470.4504,314.073,115.5149
21/04/2021,52.5562,476.5292,318.5595,117.3922
22/04/2021,52.8216,472.6383,318.1039,120.7295
23/04/2021,53.1601,471.3417,321.4719,121.2167
26/04/2021,53.2248,472.3726,328.0009,124.5113
27/04/2021,54.0478,472.9687,329.8906,124.6636
28/04/2021,54.7959,470.5688,331.5414,123.2515
29/04/2021,55.23,469.2929,331.406,122.4714
30/04/2021,54.4916,468.2737,331.4331,124.8642
03/05/2021,55.2305,477.7679,333.1129,124.1278
04/05/2021,56.0236,472.8596,334.9472,125.8092
05/05/2021,55.9852,474.3916,335.518,127.8736
06/05/2021,55.3972,484.8078,339.7479,129.8147
07/05/2021,55.6883,487.9736,347.7679,131.1268
10/05/2021,55.6249,489.3159,345.0463,128.8664
11/05/2021,55.9554,489.7364,346.741,130.8442
12/05/2021,56.5784,485.2489,343.1303,130.6275
13/05/2021,55.1902,484.7258,338.2778,125.7332
14/05/2021,56.0001,488.8388,338.7161,124.6218
17/05/2021,57.1912,498.6868,344.3679,125.1425
18/05/2021,56.5242,499.038,345.0029,125.725
19/05/2021,54.9822,500.4316,334.0255,123.5779
20/05/2021,54.0437,500.7109,332.9532,123.3317
